,Date,Close SP500
89,1962-05-09,4.775281204581261
90,1962-05-10,4.740646305680275
91,1962-05-11,4.717794286906719
92,1962-05-14,4.74673643052578
93,1962-05-15,4.794873901605606
94,1962-05-16,4.791060416102409
95,1962-05-17,4.768872362077236
96,1962-05-18,4.764595000445842
97,1962-05-21,4.75499752342701
98,1962-05-22,4.683871202766896
99,1962-05-23,4.620170047581196
100,1962-05-24,4.5603895509243015
101,1962-05-25,4.406414018571377
102,1962-05-28,4.103405832350254
103,1962-05-29,4.296005951464176
104,1962-05-31,4.429757489860058
105,1962-06-01,4.424608305394649
106,1962-06-04,4.289597181379795
107,1962-06-05,4.299957034289837
108,1962-06-06,4.373972242474556
109,1962-06-07,4.380234641134739
110,1962-06-08,4.401078466773033
111,1962-06-11,4.343338855206967
112,1962-06-12,4.243654462397099
113,1962-06-13,4.201140293031931
114,1962-06-14,4.095992859601974
115,1962-06-15,4.169695979654789
116,1962-06-18,4.18464016854763
117,1962-06-19,4.184277759790421
118,1962-06-20,4.129835835844278
119,1962-06-21,4.044034050554037
120,1962-06-22,3.9773027212917804
121,1962-06-25,3.9329206511378287
122,1962-06-26,3.9189829123020172
123,1962-06-27,3.9223065097630023
124,1962-06-28,4.037151142060757
125,1962-06-29,4.075080782175064
126,1962-07-02,4.131663490235805
127,1962-07-03,4.202980487048626
128,1962-07-05,4.2504254129529
129,1962-07-06,4.2395515429973605
130,1962-07-09,4.266855034232139
131,1962-07-10,4.299426585435867
132,1962-07-11,4.344135024547577
133,1962-07-12,4.384520086944104
134,1962-07-13,4.375802205502987
135,1962-07-16,4.400892524421215
136,1962-07-17,4.327537541091442
137,1962-07-18,4.266377837061882
138,1962-07-19,4.28535191565752
139,1962-07-20,4.306474276483059
140,1962-07-23,4.307279183268547
141,1962-07-24,4.292767592072487
142,1962-07-25,4.301544854044915
143,1962-07-26,4.332629556953907
144,1962-07-27,4.3781503656506535
145,1962-07-30,4.45718645632267
146,1962-07-31,4.463326445817947
147,1962-08-01,4.4089362862706185
148,1962-08-02,4.427004391849041
149,1962-08-03,4.435092684328556
150,1962-08-06,4.410826113224029
151,1962-08-07,4.391024290323258
152,1962-08-08,4.405659473538399
153,1962-08-09,4.392914079427719
154,1962-08-10,4.394361861944199
155,1962-08-13,4.383698501884937
156,1962-08-14,4.4049835854768755
157,1962-08-15,4.429875496029854
158,1962-08-16,4.4178794559836385
159,1962-08-17,4.432727243602276
160,1962-08-20,4.47891331166029
161,1962-08-21,4.484230137169361
162,1962-08-22,4.508755693435669
163,1962-08-23,4.501455918252468
164,1962-08-24,4.506904876530171
165,1962-08-27,4.502658081948757
166,1962-08-28,4.454693097472191
167,1962-08-29,4.452253985404968
168,1962-08-30,4.4611756831407545
169,1962-08-31,4.484749753475189
170,1962-09-04,4.468998674154282
171,1962-09-05,4.449689808785916
172,1962-09-06,4.483949554264545
173,1962-09-07,4.494044042527675
174,1962-09-10,4.502115354835987
175,1962-09-11,4.508257744312286
176,1962-09-12,4.54215948432684
177,1962-09-13,4.536790352165699
178,1962-09-14,4.590978319644928
179,1962-09-17,4.593161028623581
180,1962-09-18,4.623121344447136
181,1962-09-19,4.654815959930421
182,1962-09-20,4.623902851939201
183,1962-09-21,4.57031927973032
184,1962-09-24,4.480675974190235
185,1962-09-25,4.481792633235455
186,1962-09-26,4.416973590254783
187,1962-09-27,4.42809120208025
188,1962-09-28,4.433303791284561
189,1962-10-01,4.384420663267374
190,1962-10-02,4.415178880691529
191,1962-10-03,4.421430241465568
192,1962-10-04,4.450234146118164
193,1962-10-05,4.483526767194271
194,1962-10-08,4.5290561497211455
195,1962-10-09,4.5374312296509745
196,1962-10-10,4.545937423110008
197,1962-10-11,4.5340052276849745
198,1962-10-12,4.5164904907345775
199,1962-10-15,4.549880310893059
200,1962-10-16,4.522550713121891
201,1962-10-17,4.51303679138422
202,1962-10-18,4.483015198111534
203,1962-10-19,4.431223058998585
204,1962-10-22,4.381089915037155
205,1962-10-23,4.23966314047575
206,1962-10-24,4.307726433724165
207,1962-10-25,4.263498224467039
208,1962-10-26,4.292152671664954
209,1962-10-29,4.418347987830639
210,1962-10-30,4.474875266700983
211,1962-10-31,4.466022768616677
212,1962-11-01,4.47302428945899
213,1962-11-02,4.537948525249958
214,1962-11-05,4.601679430603981
215,1962-11-07,4.598664589822293
216,1962-11-08,4.560869063436985
217,1962-11-09,4.610030625164509
218,1962-11-12,4.663639253079891
219,1962-11-13,4.6294077250361445
220,1962-11-14,4.684020337760448
221,1962-11-15,4.709523296654225
222,1962-11-16,4.753238342404366
223,1962-11-19,4.753484660089016
224,1962-11-20,4.824221006035804
225,1962-11-21,4.864264857769013
226,1962-11-23,4.882837041020394
227,1962-11-26,4.8426537004113195
228,1962-11-27,4.860537923276424
229,1962-11-28,4.850019440352916
230,1962-11-29,4.85947696596384
231,1962-11-30,4.805095264017582
232,1962-12-03,4.803320932686329
233,1962-12-04,4.850714558362961
234,1962-12-05,4.870547727048397
235,1962-12-06,4.845372906625271
236,1962-12-07,4.856252092421055
237,1962-12-10,4.849064290523529
238,1962-12-11,4.849065187573433
239,1962-12-12,4.866762336492538
240,1962-12-13,4.851017007529736
241,1962-12-14,4.842708458602428
242,1962-12-17,4.8675953760743145
243,1962-12-18,4.802683617472649
244,1962-12-19,4.840102288722992
245,1962-12-20,4.8911691123247145
246,1962-12-21,4.912204204201698
247,1962-12-24,4.898920441567898
248,1962-12-26,4.930950366258621
249,1962-12-27,4.946124129891396
250,1962-12-28,4.984340259730816
251,1962-12-31,5.002871072888374
252,1963-01-02,4.9836210441589355
253,1963-01-03,5.033058413863182
254,1963-01-04,5.0357488006353375
255,1963-01-07,5.045799637138844
256,1963-01-08,5.091436457931995
257,1963-01-09,5.072623062133789
258,1963-01-10,5.106132202744484
259,1963-01-11,5.113147190213203
260,1963-01-14,5.104819358587265
261,1963-01-15,5.097881401479245
262,1963-01-16,5.0787246537208555
263,1963-01-17,5.149532316029072
264,1963-01-18,5.144483894109726
265,1963-01-21,5.152471934258938
266,1963-01-22,5.187242219746113
267,1963-01-23,5.187105834782123
268,1963-01-24,5.1453754597902295
269,1963-01-25,5.199582977890969
270,1963-01-28,5.19704951941967
271,1963-01-29,5.222103610932827
272,1963-01-30,5.166777240931988
273,1963-01-31,5.198883266448974
274,1963-02-01,5.193113887012005
275,1963-02-04,5.173626975715161
276,1963-02-05,5.145164655148983
277,1963-02-06,5.159509140849114
278,1963-02-07,5.1518242707848545
279,1963-02-08,5.122560702264309
280,1963-02-11,5.148301450014114
281,1963-02-12,5.147602000236511
282,1963-02-13,5.161009765863419
283,1963-02-14,5.1559575501084325
284,1963-02-15,5.156935213506221
285,1963-02-18,5.145021567940712
286,1963-02-19,5.134984122812748
287,1963-02-20,5.109750548303127
288,1963-02-21,5.072033579349518
289,1963-02-25,5.052728674113751
290,1963-02-26,5.046610025167465
291,1963-02-27,5.013709014058113
292,1963-02-28,4.954658080637455
293,1963-03-01,4.897005682587624
294,1963-03-04,4.983348334133625
295,1963-03-05,4.996117626428604
296,1963-03-06,5.0024334987998005
297,1963-03-07,5.031920109987259
298,1963-03-08,5.0610470077395435
299,1963-03-11,5.082787328660488
300,1963-03-12,5.1001346150040625
301,1963-03-13,5.117675005197525
302,1963-03-14,5.10671713322401
303,1963-03-15,5.135890942215919
304,1963-03-18,5.116731950640679
305,1963-03-19,5.089533418715
306,1963-03-20,5.128250015974045
307,1963-03-21,5.115651586949825
308,1963-03-22,5.135023107230663
309,1963-03-25,5.133588517606259
310,1963-03-26,5.105082742571831
311,1963-03-27,5.168078252375126
312,1963-03-28,5.152328442633152
313,1963-03-29,5.139692624211311
314,1963-04-01,5.185515826046466
315,1963-04-02,5.179451299905777
316,1963-04-03,5.223507238328457
317,1963-04-04,5.249669848978519
318,1963-04-05,5.272549531459808
319,1963-04-08,5.279536274671554
320,1963-04-09,5.283415246605873
321,1963-04-10,5.305319069623947
322,1963-04-11,5.298674219846726
323,1963-04-15,5.2999985656142234
324,1963-04-16,5.321355797946453
325,1963-04-17,5.309673187434673
326,1963-04-18,5.313088430166244
327,1963-04-19,5.333728110790252
328,1963-04-22,5.311502139568329
329,1963-04-23,5.322077924013138
330,1963-04-24,5.341843082010746
331,1963-04-25,5.33541154563427
332,1963-04-26,5.319427326917649
333,1963-04-29,5.321322693228722
334,1963-04-30,5.344726201891899
335,1963-05-01,5.329779752790928
336,1963-05-02,5.358144176900387
337,1963-05-03,5.353101022839546
338,1963-05-06,5.347793801724911
339,1963-05-07,5.301625989675522
340,1963-05-08,5.333108086884022
341,1963-05-09,5.352784149348736
342,1963-05-10,5.35682833969593
343,1963-05-13,5.380121471583843
344,1963-05-14,5.35622975051403
345,1963-05-15,5.398522551059723
346,1963-05-16,5.377633295953274
347,1963-05-17,5.380506648421288
348,1963-05-20,5.3648471510410305
349,1963-05-21,5.3720972999930385
350,1963-05-22,5.364455722570419
351,1963-05-23,5.406462415754795
352,1963-05-24,5.38369931936264
353,1963-05-27,5.359168263673783
354,1963-05-28,5.360756597220898
355,1963-05-29,5.347442035973072
356,1963-05-31,5.349097993075848
357,1963-06-03,5.333201234936714
358,1963-06-04,5.337012576758862
359,1963-06-05,5.298955124020576
360,1963-06-06,5.279644215404987
361,1963-06-07,5.259625966846943
362,1963-06-10,5.267003881335259
363,1963-06-11,5.300131171941757
364,1963-06-12,5.330066603720188
365,1963-06-13,5.303186371326446
366,1963-06-14,5.344696563482285
367,1963-06-17,5.331745426058769
368,1963-06-18,5.335188905596733
369,1963-06-19,5.315370037555694
370,1963-06-20,5.345155775249005
371,1963-06-21,5.352397701740265
372,1963-06-24,5.309224033355713
373,1963-06-25,5.293205119669437
374,1963-06-26,5.2544368320703505
375,1963-06-27,5.249393777251243
376,1963-06-28,5.278275864124298
377,1963-07-01,5.241159908771515
378,1963-07-02,5.304544862806797
379,1963-07-03,5.309009983539581
380,1963-07-05,5.341154851317405
381,1963-07-08,5.326655557155609
382,1963-07-09,5.32829520881176
383,1963-07-10,5.322712097764015
384,1963-07-11,5.331312775611877
385,1963-07-12,5.326283900141716
386,1963-07-15,5.30429649591446
387,1963-07-16,5.290077719390393
388,1963-07-17,5.29439549177885
389,1963-07-18,5.2842508065700535
390,1963-07-19,5.287977937459946
391,1963-07-22,5.275334451794624
392,1963-07-23,5.27125947535038
393,1963-07-24,5.285083759129048
394,1963-07-25,5.2656363180279735
395,1963-07-26,5.298219701647758
396,1963-07-29,5.29731124162674
397,1963-07-30,5.358482030928135
398,1963-07-31,5.329585914909839
399,1963-08-01,5.3389035046100615
400,1963-08-02,5.344671213924885
401,1963-08-05,5.379847637116909
402,1963-08-06,5.40304096698761
403,1963-08-07,5.3815987184643745
404,1963-08-08,5.400379814207554
405,1963-08-09,5.4233513820171355
406,1963-08-12,5.472745788097382
407,1963-08-13,5.467637105584145
408,1963-08-14,5.468980166614056
409,1963-08-15,5.500812919735909
410,1963-08-16,5.493464272022248
411,1963-08-19,5.504484961628914
412,1963-08-20,5.490996987819671
413,1963-08-21,5.494258786737919
414,1963-08-22,5.509159598946571
415,1963-08-23,5.52045914888382
416,1963-08-26,5.531028951108456
417,1963-08-27,5.498180935382843
418,1963-08-28,5.515850192010403
419,1963-08-29,5.525005331039429
420,1963-08-30,5.557319538891315
421,1963-09-03,5.587651917338372
422,1963-09-04,5.585304038524628
423,1963-09-05,5.638301180899143
424,1963-09-06,5.618569840788841
425,1963-09-09,5.57428597420454
426,1963-09-10,5.622415471673012
427,1963-09-11,5.636661968231201
428,1963-09-12,5.628819373548031
429,1963-09-13,5.6162775519490244
430,1963-09-16,5.618174532949925
431,1963-09-17,5.603789209127426
432,1963-09-18,5.543867393732071
433,1963-09-19,5.586168765425682
434,1963-09-20,5.611466116607189
435,1963-09-23,5.560747835338116
436,1963-09-24,5.545086663365364
437,1963-09-25,5.487150322794914
438,1963-09-26,5.475040300488472
439,1963-09-27,5.495060182213783
440,1963-09-30,5.468170791268348
441,1963-10-01,5.4949004781246185
442,1963-10-02,5.477121883332729
443,1963-10-03,5.492312407791615
444,1963-10-04,5.458788802325725
445,1963-10-07,5.4592603743076324
446,1963-10-08,5.441412273645401
447,1963-10-09,5.418798707425594
448,1963-10-10,5.393425531089306
449,1963-10-11,5.40466816663742
450,1963-10-14,5.413769518136978
451,1963-10-15,5.438825336396694
452,1963-10-16,5.453280436396599
453,1963-10-17,5.443591169714928
454,1963-10-18,5.432171757221222
455,1963-10-21,5.443404983580113
456,1963-10-22,5.42721303075552
457,1963-10-23,5.416796645224094
458,1963-10-24,5.4254190275073055
459,1963-10-25,5.459955413043499
460,1963-10-28,5.460152771472931
461,1963-10-29,5.456395440101623
462,1963-10-30,5.483835477828979
463,1963-10-31,5.503933037519455
464,1963-11-01,5.517348384857177
465,1963-11-04,5.509053051173687
466,1963-11-06,5.46558633685112
467,1963-11-07,5.498094302713871
468,1963-11-08,5.511296325623989
469,1963-11-11,5.5137067905068395
470,1963-11-12,5.5182715916633605
471,1963-11-13,5.502264575958252
472,1963-11-14,5.472941339015961
473,1963-11-15,5.435720570385456
474,1963-11-18,5.416587812006473
475,1963-11-19,5.417983878254891
476,1963-11-20,5.431313063204288
477,1963-11-21,5.3825522726774215
478,1963-11-22,5.265196711719036
479,1963-11-26,5.397100767195225
480,1963-11-27,5.39592894256115
481,1963-11-29,5.45372476041317
482,1963-12-02,5.472948146164417
483,1963-12-03,5.480798196494579
484,1963-12-04,5.429748454988003
485,1963-12-05,5.460494351685047
486,1963-12-06,5.4721026626229285
487,1963-12-09,5.441297264695168
488,1963-12-10,5.458381674587726
489,1963-12-11,5.46598272562027
490,1963-12-12,5.484279878139496
491,1963-12-13,5.477462704181671
492,1963-12-16,5.520646040439606
493,1963-12-17,5.508138789534569
494,1963-12-18,5.489649146795273
495,1963-12-19,5.469691827595234
496,1963-12-20,5.50531337916851
497,1963-12-23,5.496666305363179
498,1963-12-24,5.500925256609917
499,1963-12-26,5.536048427522182
500,1963-12-27,5.558718712925911
501,1963-12-30,5.5700446456670765
502,1963-12-31,5.598427113294601
503,1964-01-02,5.589167675077915
504,1964-01-03,5.601206583380699
505,1964-01-06,5.617694393694401
506,1964-01-07,5.628954161703587
507,1964-01-08,5.664068857729435
508,1964-01-09,5.665911270081997
509,1964-01-10,5.661503795385361
510,1964-01-13,5.650517737865448
511,1964-01-14,5.662987707555294
512,1964-01-15,5.670638598203659
513,1964-01-16,5.677095254063606
514,1964-01-17,5.664697971940041
515,1964-01-20,5.644385012090206
516,1964-01-21,5.66866498708725
517,1964-01-22,5.684808621108532
518,1964-01-23,5.67378585100174
519,1964-01-24,5.6748440024256706
520,1964-01-27,5.674035590589046
521,1964-01-28,5.657109298408032
522,1964-01-29,5.649487069547177
523,1964-01-30,5.630213106572628
524,1964-01-31,5.657602196931839
525,1964-02-03,5.681462532281875
526,1964-02-04,5.68840202063322
527,1964-02-05,5.652926712930203
528,1964-02-06,5.658045036792755
529,1964-02-07,5.680669206678868
530,1964-02-10,5.730928608775139
531,1964-02-11,5.716009919643402
532,1964-02-12,5.734188709855079
533,1964-02-13,5.7297941869497295
534,1964-02-14,5.737633230388164
535,1964-02-17,5.723844069540501
536,1964-02-18,5.698106005787849
537,1964-02-19,5.712001920640469
538,1964-02-20,5.728030782938004
539,1964-02-24,5.749182216823101
540,1964-02-25,5.741603229343891
541,1964-02-26,5.75578575193882
542,1964-02-27,5.734634732306003
543,1964-02-28,5.764356918036937
544,1964-03-02,5.780221147835254
545,1964-03-03,5.764864435791969
546,1964-03-04,5.733106026798486
547,1964-03-05,5.7404616260528565
548,1964-03-06,5.764240535199642
549,1964-03-09,5.747445445805788
550,1964-03-10,5.76684171885252
551,1964-03-11,5.7893385441601275
552,1964-03-12,5.80393567353487
553,1964-03-13,5.812589081525803
554,1964-03-16,5.807496738433838
555,1964-03-17,5.8097366368770595
556,1964-03-18,5.815473582744598
557,1964-03-19,5.822892512381077
558,1964-03-20,5.787550770938396
559,1964-03-23,5.778931475281715
560,1964-03-24,5.7665832155942915
561,1964-03-25,5.772215197384358
562,1964-03-26,5.795898753702641
563,1964-03-30,5.781343212127686
564,1964-03-31,5.756547710895538
565,1964-04-01,5.787703874409199
566,1964-04-02,5.833387227356434
567,1964-04-03,5.866298642158508
568,1964-04-06,5.880006488263607
569,1964-04-07,5.8473323458433155
570,1964-04-08,5.8478532466292386
571,1964-04-09,5.812529180645942
572,1964-04-10,5.818768747746945
573,1964-04-13,5.816669737994671
574,1964-04-14,5.8399353355169294
575,1964-04-15,5.852089692652226
576,1964-04-16,5.824287013411522
577,1964-04-17,5.836615346074105
578,1964-04-20,5.822139174044132
579,1964-04-21,5.835145653784275
580,1964-04-22,5.834301022291183
581,1964-04-23,5.844872285723686
582,1964-04-24,5.829909366071224
583,1964-04-27,5.793527072370052
584,1964-04-28,5.831521686911583
585,1964-04-29,5.8006982126832005
586,1964-04-30,5.798479420542717
587,1964-05-01,5.817432395517826
588,1964-05-04,5.83103398501873
589,1964-05-05,5.836813694238662
590,1964-05-06,5.8605597427487375
591,1964-05-07,5.844344690442085
592,1964-05-08,5.846636243164539
593,1964-05-11,5.836969847977161
594,1964-05-12,5.853763046860695
595,1964-05-13,5.833459186851979
596,1964-05-14,5.829583234488964
597,1964-05-15,5.841183151304722
598,1964-05-18,5.801522934734821
599,1964-05-19,5.790501830875874
600,1964-05-20,5.841120743751526
601,1964-05-21,5.832607617378235
602,1964-05-22,5.850502441823482
603,1964-05-25,5.832228187024594
604,1964-05-26,5.812856754660606
605,1964-05-27,5.79431725949049
606,1964-05-28,5.8016224646568295
607,1964-06-01,5.779838971495629
608,1964-06-02,5.747750674188137
609,1964-06-03,5.738413447141648
610,1964-06-04,5.692872781157494
611,1964-06-05,5.763188677430153
612,1964-06-08,5.751131218969822
613,1964-06-09,5.77322508096695
614,1964-06-10,5.802880193889141
615,1964-06-11,5.829975069761276
616,1964-06-12,5.8366930183768275
617,1964-06-15,5.843369699716568
618,1964-06-16,5.8713803961873055
619,1964-06-17,5.885275000631809
620,1964-06-18,5.895370428562164
621,1964-06-19,5.886768992245197
622,1964-06-22,5.910718725323677
623,1964-06-23,5.908350957930088
624,1964-06-24,5.93339569658041
625,1964-06-25,5.958911254107952
626,1964-06-26,5.977434098124504
627,1964-06-29,5.980912263393402
628,1964-06-30,5.943703455924988
629,1964-07-01,5.959910079836845
630,1964-07-02,5.955111723840236
631,1964-07-06,6.013352785110474
632,1964-07-07,6.032170533835888
633,1964-07-08,6.076568842530251
634,1964-07-09,6.044402874112129
635,1964-07-10,6.053504313826561
636,1964-07-13,6.062800724804402
637,1964-07-14,6.080899414420128
638,1964-07-15,6.075769009590149
639,1964-07-16,6.114249729216099
640,1964-07-17,6.202501666247844
641,1964-07-20,6.219206931889057
642,1964-07-21,6.200049096047878
643,1964-07-22,6.207743680477142
644,1964-07-23,6.23170295894146
645,1964-07-24,6.240238002538681
646,1964-07-27,6.204118646681309
647,1964-07-28,6.213988697528839
648,1964-07-29,6.225504688322544
649,1964-07-30,6.254410611391068
650,1964-07-31,6.2064377510547635
651,1964-08-03,6.218295273482799
652,1964-08-04,6.1489680728316305
653,1964-08-05,6.1313024717569355
654,1964-08-06,6.0759617444872855
655,1964-08-07,6.07821363478899
656,1964-08-10,6.096015140712261
657,1964-08-11,6.044130252897739
658,1964-08-12,6.054789498746395
659,1964-08-13,6.073185849785805
660,1964-08-14,6.072246672809124
661,1964-08-17,6.067724399268627
662,1964-08-18,6.034826512038708
663,1964-08-19,6.059353755414486
664,1964-08-20,6.042151481211185
665,1964-08-21,6.072324996292591
666,1964-08-24,6.055858787298202
667,1964-08-25,6.026757344007492
668,1964-08-26,6.020726785957813
669,1964-08-27,6.032452860176563
670,1964-08-28,6.027449168264866
671,1964-08-31,6.0464296987652775
672,1964-09-01,6.063390811085701
673,1964-09-02,6.074214282035828
674,1964-09-03,6.090365165174007
675,1964-09-04,6.090553276836872
676,1964-09-08,6.095247460007667
677,1964-09-09,6.1057759550213815
678,1964-09-10,6.116653881371021
679,1964-09-11,6.141464842557907
680,1964-09-14,6.127629834115505
681,1964-09-15,6.14318746984005
682,1964-09-16,6.148708256185055
683,1964-09-17,6.1574231067299845
684,1964-09-18,6.163181048333644
685,1964-09-21,6.1835571786761285
686,1964-09-22,6.21096499234438
687,1964-09-23,6.2606463453173635
688,1964-09-24,6.244399893879891
689,1964-09-25,6.252904955148697
690,1964-09-28,6.291199648082256
691,1964-09-29,6.257726019620895
692,1964-09-30,6.241079767048359
693,1964-10-01,6.235823392868042
694,1964-10-02,6.227763800024986
695,1964-10-05,6.256952104270458
696,1964-10-06,6.228869302272797
697,1964-10-07,6.243167670071125
698,1964-10-08,6.258447487056255
699,1964-10-09,6.29881013572216
700,1964-10-12,6.292938995361328
701,1964-10-13,6.2997731980681415
702,1964-10-14,6.301185766756535
703,1964-10-15,6.222891839444637
704,1964-10-16,6.270895500779152
705,1964-10-19,6.289759217202663
706,1964-10-20,6.276063872277737
707,1964-10-21,6.302963022887707
708,1964-10-22,6.2762472796440125
709,1964-10-23,6.287451397776604
710,1964-10-26,6.289751048088074
711,1964-10-27,6.275270591080189
712,1964-10-28,6.278242309391499
713,1964-10-29,6.250847660899162
714,1964-10-30,6.278754765689373
715,1964-11-02,6.24588744699955
716,1964-11-04,6.227155261039734
717,1964-11-05,6.233538462221622
718,1964-11-06,6.2546780115365985
719,1964-11-09,6.262614830434322
720,1964-11-10,6.238598445653915
721,1964-11-11,6.256931828260422
722,1964-11-12,6.25549149274826
723,1964-11-13,6.268862614035607
724,1964-11-16,6.28411844432354
725,1964-11-17,6.275802066028118
726,1964-11-18,6.306279661357403
727,1964-11-19,6.3100852653384205
728,1964-11-20,6.303351708650589
729,1964-11-23,6.2682379579544065
730,1964-11-24,6.2293577170372005
731,1964-11-25,6.2243473154306415
732,1964-11-27,6.233582602441311
733,1964-11-30,6.21689134657383
734,1964-12-01,6.176576888859272
735,1964-12-02,6.165166004598141
736,1964-12-03,6.16852919369936
737,1964-12-04,6.221841988861561
738,1964-12-07,6.256777289807797
739,1964-12-08,6.2409174796938895
740,1964-12-09,6.180624938607216
741,1964-12-10,6.21055604994297
742,1964-12-11,6.205550252795219
743,1964-12-14,6.192421068847179
744,1964-12-15,6.208724813163281
745,1964-12-16,6.217383093833924
746,1964-12-17,6.234345102310181
747,1964-12-18,6.229104260504246
748,1964-12-21,6.227955037355423
749,1964-12-22,6.215734011232853
750,1964-12-23,6.218233115971088
751,1964-12-24,6.213847028315067
752,1964-12-28,6.192192350924015
753,1964-12-29,6.181786095201969
754,1964-12-30,6.207316967844963
755,1964-12-31,6.2437658277153965
756,1965-01-04,6.199916171729565
757,1965-01-05,6.228580893278122
758,1965-01-06,6.209132688343525
759,1965-01-07,6.236390281319618
760,1965-01-08,6.247375432252884
761,1965-01-11,6.281162775158882
762,1965-01-12,6.308994472920895
763,1965-01-13,6.333099510967731
764,1965-01-14,6.342559967041016
765,1965-01-15,6.388768993020058
766,1965-01-18,6.391077818870545
767,1965-01-19,6.436460854709148
768,1965-01-20,6.485100395083427
769,1965-01-21,6.467020136713981
770,1965-01-22,6.4509793227911
771,1965-01-25,6.469017619490623
772,1965-01-26,6.458146024346352
773,1965-01-27,6.478133813738823
774,1965-01-28,6.515703766345978
775,1965-01-29,6.537980790138245
776,1965-02-01,6.533575033545494
777,1965-02-02,6.552023636996746
778,1965-02-03,6.551308726966381
779,1965-02-04,6.56696865260601
780,1965-02-05,6.537898876369
781,1965-02-08,6.509710005223751
782,1965-02-09,6.489710755348206
783,1965-02-10,6.454293483495713
784,1965-02-11,6.399226065576077
785,1965-02-12,6.410313394367694
786,1965-02-15,6.415092336833477
787,1965-02-16,6.392370799779892
788,1965-02-17,6.40023210555315
789,1965-02-18,6.418440479040146
790,1965-02-19,6.429695997238159
791,1965-02-23,6.406612706184387
792,1965-02-24,6.410135750472546
793,1965-02-25,6.418074062764645
794,1965-02-26,6.4214121407270435
795,1965-03-01,6.428108542561531
796,1965-03-02,6.435078096985817
797,1965-03-03,6.4361229124665265
798,1965-03-04,6.421931637823581
799,1965-03-05,6.406232295334339
800,1965-03-08,6.361634230315685
801,1965-03-09,6.33582857221365
802,1965-03-10,6.336400671005249
803,1965-03-11,6.348878594338894
804,1965-03-12,6.352413401305675
805,1965-03-15,6.36222326606512
806,1965-03-16,6.353473684191703
807,1965-03-17,6.34413082331419
808,1965-03-18,6.312363677322865
809,1965-03-19,6.312530148327351
810,1965-03-22,6.335888145267964
811,1965-03-23,6.3324224427342415
812,1965-03-24,6.357103910446167
813,1965-03-25,6.3303745126724245
814,1965-03-26,6.305044901371002
815,1965-03-29,6.312970014512539
816,1965-03-30,6.3271828880906105
