Date,LAST_CLOSE_SP500,LAST_CLOSE_C25,CHANGE_C25,CHANGE_SP500,C25_MOVEMENT,SP500_MOVEMENT_SAME_DAY,C25_MOVEMENT_YESTERDAY,SP500_MOVEMENT_YESTERDAY,C25_CLOSE_RATIO_3,Trend_3,C25_CLOSE_RATIO_5,Trend_5,C25_CLOSE_RATIO_10,Trend_10,C25_CLOSE_RATIO_15,Trend_15,C25_CLOSE_RATIO_20,Trend_20,C25_CLOSE_RATIO_65,Trend_65,C25_CLOSE_RATIO_130,Trend_130,C25_CLOSE_RATIO_260,Trend_260
2015-11-27,2090.11,1032.778861,3.398190999999997,1.2400000000002365,1,0.0,1.0,-0.2699999999999818,1.003233986934021,2.0,1.007369823456641,2.0,1.0102138879498246,5.0,1.0155148382304693,7.0,1.0210704169152534,11.0,1.051860616455622,33.0,1.037765339954159,65.0,1.0873808949463053,137.0
2015-11-30,2080.41,1050.492971,17.71410999999989,-9.700000000000273,1,1.2400000000002365,1.0,0.0,1.0124737377445931,3.0,1.0192617182621535,3.0,1.022909620710578,6.0,1.0297558454195257,7.0,1.0349693014934918,12.0,1.0685711125809398,34.0,1.0552815514849527,66.0,1.1048975093265394,138.0
2015-12-01,2102.63,1051.53023,1.0372590000001765,22.220000000000255,1,-9.700000000000273,1.0,1.2400000000002365,1.006312560604664,3.0,1.0129622779738954,4.0,1.0210978355861413,6.0,1.0274349825484896,8.0,1.0327220389649825,12.0,1.0679594527910958,34.0,1.0560264342406809,67.0,1.1048499443632864,139.0
2015-12-02,2079.51,1053.606636,2.0764059999999063,-23.11999999999989,1,22.220000000000255,1.0,-9.700000000000273,1.0016447020937456,3.0,1.0096293292918528,5.0,1.0197860142184518,6.0,1.026961211536373,9.0,1.0317807278397526,12.0,1.0685758361218698,35.0,1.0577676278797319,68.0,1.1058747425760225,140.0
2015-12-03,2049.62,1039.219426,-14.387209999999868,-29.890000000000327,0,-23.11999999999989,1.0,22.220000000000255,0.9915092274791104,3.0,0.9939683938390259,5.0,1.0045995700143262,7.0,1.011051703761402,9.0,1.0158066346251033,12.0,1.053092523953978,35.0,1.0431382893489087,69.0,1.0896982513853781,141.0
2015-12-04,2091.69,1037.325599,-1.8938270000001012,42.070000000000164,0,-29.890000000000327,0.0,-23.11999999999989,0.9941936155278197,2.0,0.9912948499999885,4.0,1.0014447741986932,6.0,1.0067510310116805,9.0,1.0126583129868691,11.0,1.049996165788922,34.0,1.041002944659868,68.0,1.08668684364626,141.0
2015-12-07,2077.07,1044.329719,7.004120000000057,-14.61999999999989,1,42.070000000000164,0.0,-29.890000000000327,1.0038817363700003,1.0,0.999165134843625,3.0,1.0061739063514512,6.0,1.0109242396354658,9.0,1.0174645748126543,10.0,1.0557675883396622,34.0,1.047619553925777,68.0,1.0929737969000157,140.0
2015-12-08,2063.59,1028.716504,-15.613215000000082,-13.480000000000018,0,-14.61999999999989,1.0,42.070000000000164,0.9922124069448311,1.0,0.9885425529973944,3.0,0.989762425410821,7.0,0.9954528553407037,9.0,1.0009415967984938,11.0,1.039140385626281,35.0,1.0316112514408948,69.0,1.0756594839913596,140.0
2015-12-09,2047.62,1025.522304,-3.19419999999991,-15.970000000000255,0,-13.480000000000018,0.0,-14.61999999999989,0.9928994260387387,1.0,0.9908210647896524,2.0,0.9867525097598043,7.0,0.9920084332140385,8.0,0.9973811000739794,11.0,1.035329682968869,34.0,1.0282422648702254,69.0,1.0714029983597984,140.0
2015-12-10,2052.23,1013.726472,-11.795832000000132,4.610000000000127,0,-15.970000000000255,0.0,-13.480000000000018,0.9912691762926339,1.0,0.9842729699288032,1.0,0.9768740242785905,6.0,0.9813906900827225,8.0,0.985754794795457,10.0,1.0229552799164163,33.0,1.0163572948188602,68.0,1.0582556694813885,139.0
2015-12-11,2012.37,989.2726425,-24.453829499999983,-39.86000000000013,0,4.610000000000127,0.0,-15.970000000000255,0.9799560635004305,0.0,0.9695771104282829,1.0,0.9573227145585801,5.0,0.9598464233408183,7.0,0.962462724751201,10.0,0.9981061618475746,33.0,0.9919042638412638,67.0,1.0320409049445085,138.0
2015-12-14,2021.94,986.5197044,-2.7529380999999375,9.570000000000164,0,-39.86000000000013,0.0,4.610000000000127,0.9899784187640526,0.0,0.9779610534203405,1.0,0.9606055225227121,4.0,0.9594644380860572,7.0,0.9606108282582865,10.0,0.9950685061164014,33.0,0.9890725503457297,67.0,1.0285015216401692,137.0
2015-12-15,2043.41,1004.586485,18.066780600000016,21.470000000000027,1,9.570000000000164,0.0,-39.86000000000013,1.0112001275618776,0.0,1.000658378939266,0.0,0.9826896544365142,3.0,0.9776554917461378,7.0,0.9790880212089079,9.0,1.0127391701982567,33.0,1.006997393636617,67.0,1.0465806921006557,136.0
2015-12-16,2073.07,1008.737551,4.151066000000014,29.660000000000082,1,21.470000000000027,1.0,9.570000000000164,1.0087900953789293,1.0,1.0081643380143341,1.0,0.9911002864151991,3.0,0.9828080747909258,8.0,0.9836735151160854,9.0,1.0163681696914784,34.0,1.0108761048402257,67.0,1.0501052434958567,137.0
2015-12-17,2041.89,1020.274431,11.536879999999996,-31.180000000000064,1,29.660000000000082,1.0,21.470000000000027,1.0089744329370405,2.0,1.0183617818048396,2.0,1.004304837973582,3.0,0.9946367060391934,8.0,0.9952137108248577,10.0,1.0272957460322174,34.0,1.02207516287581,68.0,1.0612355526542265,138.0
2015-12-18,2005.55,1010.392509,-9.881922000000031,-36.340000000000146,0,-31.180000000000064,1.0,29.660000000000082,0.997293231610218,3.0,1.004264351268268,3.0,0.9972213764041727,4.0,0.9864382898142849,8.0,0.9862121203385541,10.0,1.0166878777626047,34.0,1.0119011567063132,68.0,1.050163608789824,139.0
2015-12-21,2021.15,1008.021208,-2.3713010000000168,15.600000000000136,0,-36.340000000000146,0.0,-31.180000000000064,0.9951872244574931,2.0,0.9976432867605293,3.0,0.9984589851797927,4.0,0.9868511829423966,7.0,0.9846367407854827,10.0,1.0139195308893292,34.0,1.0094524980267703,67.0,1.0469275334089454,138.0
2015-12-22,2038.97,1002.300881,-5.7203269999999975,17.819999999999936,0,15.600000000000136,0.0,-36.340000000000146,0.9954275868997539,1.0,0.9924308426615842,3.0,0.9953973832844522,3.0,0.9844139436697048,6.0,0.979626247338051,10.0,1.007530828550419,33.0,1.0037198282038329,66.0,1.040221446975821,137.0
2015-12-23,2064.29,1021.9637,19.662819000000013,25.319999999999936,1,17.819999999999936,0.0,15.600000000000136,1.0110825012345168,0.0,1.0092566084473904,2.0,1.0152835823872748,3.0,1.0058097822977914,5.0,0.9990505503614369,10.0,1.0263320209033684,33.0,1.0232120037056256,65.0,1.0598082368006478,137.0
2015-12-28,2056.5,1022.262496,0.2987960000000385,-7.789999999999964,1,25.319999999999936,1.0,17.819999999999936,1.0066503301916985,1.0,1.0091554250851131,2.0,1.0147199196802013,4.0,1.0072244862971507,5.0,0.99969046842357,10.0,1.0253293230096043,34.0,1.0233314931706414,66.0,1.0592837946694769,137.0
2015-12-29,2078.36,1035.843313,13.580817000000025,21.860000000000127,1,-7.789999999999964,1.0,25.319999999999936,1.0089155228217288,2.0,1.017449535127101,2.0,1.0234693355459956,5.0,1.0207049037875235,6.0,1.012819654454818,10.0,1.0377829647671115,35.0,1.0366382619122692,66.0,1.0724091593376812,138.0
2015-12-30,2063.36,1037.077069,1.2337559999998575,-15.0,1,21.860000000000127,1.0,-7.789999999999964,1.0051849372500956,3.0,1.0128798833327375,3.0,1.0195951273460702,6.0,1.0224077487065841,7.0,1.0146915090997928,10.0,1.0375904464479004,35.0,1.0374401820471504,66.0,1.0727276778268062,139.0
2016-01-04,2012.66,1019.734898,-17.342170999999894,-50.700000000000045,0,-15.0,1.0,21.860000000000127,0.9891838620953578,3.0,0.9925622216166547,4.0,1.0010544161452914,7.0,1.0059046701685124,7.0,0.9992780011328871,10.0,1.0189465344199231,36.0,1.019769823534244,67.0,1.0539031853661434,140.0
2016-01-05,2016.71,1029.144353,9.409454999999866,4.0499999999999545,1,-50.700000000000045,0.0,-15.0,1.0004785352891838,2.0,1.0003226314065383,4.0,1.0082716321250211,6.0,1.0149447540135244,7.0,1.0097089072399519,9.0,1.0271355377602966,36.0,1.0288898936286057,67.0,1.0626468030648055,140.0
2016-01-06,1990.26,1020.998457,-8.14589599999988,-26.450000000000045,0,4.0499999999999545,1.0,-50.700000000000045,0.9977581071121937,2.0,0.9926487868396949,4.0,1.0002199983782423,6.0,1.0064300665790804,8.0,1.0026130258056296,9.0,1.0179599532702404,36.0,1.0205058111473027,67.0,1.0532424345841045,141.0
2016-01-07,1943.09,1007.973539,-13.02491800000007,-47.17000000000007,0,-26.450000000000045,0.0,4.0499999999999545,0.9888180408795819,1.0,0.985325186129158,3.0,0.9876942099749643,5.0,0.992371435959473,8.0,0.9912512183792557,9.0,1.0041154906058025,35.0,1.0073289728106132,67.0,1.0388288376298138,141.0
2016-01-08,1922.03,993.3505139,-14.62302509999995,-21.059999999999945,0,-47.17000000000007,0.0,-26.450000000000045,0.9860137466926392,1.0,0.9794034636512938,2.0,0.974766663501884,5.0,0.9775364887845379,8.0,0.9793256388836674,9.0,0.9892242574146763,35.0,0.9926155753021062,67.0,1.0228992817905034,141.0
2016-01-11,1923.67,979.0804807,-14.270033200000057,1.6400000000001,0,-21.059999999999945,0.0,-47.17000000000007,0.9855177070718437,0.0,0.9731351419896813,1.0,0.9629577920551582,5.0,0.9651085781042916,8.0,0.9676246272316512,8.0,0.9749690244189037,34.0,0.9782918399885865,67.0,1.0074971567755622,140.0
2016-01-12,1938.68,990.212377,11.131896299999994,15.009999999999991,1,1.6400000000001,0.0,-21.059999999999945,1.0026981848293413,0.0,0.9918756795919759,1.0,0.9769572653946076,5.0,0.9772713352800605,7.0,0.9803368032164232,8.0,0.9858900055321937,33.0,0.9892457814336166,67.0,1.0182169574140008,139.0
2016-01-13,1890.28,988.2007041,-2.011672899999894,-48.40000000000009,0,15.009999999999991,1.0,1.6400000000001,1.0024035726034426,1.0,0.9964075923770234,1.0,0.9782600457075573,5.0,0.9773484549884843,7.0,0.9795829546827405,9.0,0.9836454241175011,33.0,0.9872322541543938,68.0,1.0154489362635377,139.0
2016-01-14,1921.84,974.4700259,-13.730678200000057,31.559999999999945,0,-48.40000000000009,0.0,15.009999999999991,0.9900188973853613,1.0,0.9892465798104542,1.0,0.9705642407516047,4.0,0.966056701485841,6.0,0.9666812481072428,9.0,0.9700180709992109,33.0,0.9737949467659411,67.0,1.0006952979242236,138.0
2016-01-15,1880.33,939.8475309,-34.62249499999996,-41.50999999999999,0,31.559999999999945,0.0,-48.40000000000009,0.9714125250070704,1.0,0.9645771439206388,1.0,0.9452341481300202,3.0,0.9359502130914109,6.0,0.9344988091024399,9.0,0.9360062990505852,32.0,0.9398498633579392,66.0,0.9646564904005621,138.0
2016-01-19,1881.33,951.209618,11.36208709999994,1.0,1,-41.50999999999999,0.0,31.559999999999945,0.995847772478085,0.0,0.9818552332900997,1.0,0.963300230432377,2.0,0.950489205763849,6.0,0.9483127286113249,9.0,0.9475329537808792,32.0,0.9517883555123443,65.0,0.975771736145813,137.0
2016-01-20,1859.33,920.2427677,-30.966850300000033,-22.0,0,1.0,1.0,-41.50999999999999,0.9820113061572022,1.0,0.9638127628155744,2.0,0.9423323560530704,3.0,0.925819401163774,7.0,0.9215051896229423,9.0,0.9170258682392631,33.0,0.9216576977659886,66.0,0.9436247107676241,138.0
2016-01-21,1868.99,944.61581,24.373042300000066,9.660000000000082,1,-22.0,0.0,1.0,1.006313495648702,1.0,0.9984553685719736,1.0,0.9749158668686055,2.0,0.9553152479715898,6.0,0.9495085205296099,8.0,0.9414576236160247,33.0,0.9468649280592734,65.0,0.9681020806576939,137.0
2016-01-22,1906.9,970.0911865,25.47537650000004,37.91000000000008,1,9.660000000000082,1.0,-22.0,1.0265697107762528,2.0,1.0263328051965055,2.0,1.0051382448293313,3.0,0.9854477918943678,6.0,0.9770949577860059,8.0,0.9667762111415622,33.0,0.9730300131381434,65.0,0.9935643556003586,138.0
2016-01-25,1877.08,978.7386527,8.64746619999994,-29.820000000000164,1,37.91000000000008,1.0,9.660000000000082,1.0147817910150914,2.0,1.027030007285917,3.0,1.0156357705830807,4.0,0.9981757352178595,6.0,0.9872607679428004,9.0,0.9753200084429698,33.0,0.9823387606348489,65.0,1.0017105348664455,139.0
2016-01-26,1903.63,984.4270195,5.68836680000004,26.550000000000182,1,-29.820000000000164,1.0,37.91000000000008,1.006826609725844,3.0,1.0258475776049798,4.0,1.0209721359379291,5.0,1.0063930208137228,6.0,0.9938946355808833,10.0,0.9807645782900996,33.0,0.9885455263656288,65.0,1.006838452275547,140.0
2016-01-27,1882.95,986.0015271,1.5745075999999472,-20.680000000000064,1,26.550000000000182,1.0,-29.820000000000164,1.0029965686591447,3.0,1.0135968647702909,4.0,1.0230518785302083,6.0,1.010975298759844,7.0,0.9972947765156388,11.0,0.9820316527491726,34.0,0.9906491192879073,66.0,1.0077478675495277,140.0
2016-01-28,1893.36,971.5642745,-14.437252599999965,10.409999999999854,0,-20.680000000000064,1.0,26.550000000000182,0.9907205764051481,3.0,0.9932524055578871,5.0,1.0098152257126418,6.0,0.9995499383891617,7.0,0.9852182108524044,11.0,0.9676682341629206,35.0,0.9767483420079301,66.0,0.9923730486194041,141.0
2016-01-29,1940.24,996.9195285,25.355253999999945,46.88000000000011,1,10.409999999999854,0.0,-20.680000000000064,1.0122773516694943,2.0,1.0136135403201016,4.0,1.0337566276671997,6.0,1.0264137311850805,7.0,1.0129288521428523,10.0,0.9927408599169125,34.0,1.0026505506697945,66.0,1.0175773604145335,140.0
2016-02-01,1939.38,997.3615006,0.4419721000000436,-0.8599999999999,1,46.88000000000011,1.0,10.409999999999854,1.0088471230000264,2.0,1.0102372061059683,4.0,1.028083526828181,7.0,1.0265861495344935,8.0,1.015426715388368,10.0,0.9930796451472211,34.0,1.003320823158341,67.0,1.0172924099439093,140.0
2016-02-02,1903.03,986.381657,-10.979843599999981,-36.350000000000136,0,-0.8599999999999,1.0,46.88000000000011,0.9927808956040731,2.0,0.9987201477785521,4.0,1.0130924551241942,8.0,1.0147761643285063,9.0,1.0059559746999733,10.0,0.9820676073599742,34.0,0.9925995176540381,68.0,1.0054426704737796,141.0
2016-02-03,1912.53,960.2211986,-26.16045840000004,9.5,0,-36.350000000000136,0.0,-0.8599999999999,0.9784981226872912,2.0,0.9773346888167199,3.0,0.9821906067867174,7.0,0.989898827289331,9.0,0.9827302231274451,10.0,0.956452956999802,34.0,0.9668379430188823,67.0,0.978238356614962,140.0
2016-02-04,1915.45,962.1671917,1.9459931000000097,2.9200000000000728,1,9.5,0.0,-36.350000000000136,0.9923443682938532,1.0,0.9811922991494292,2.0,0.9824173943498252,7.0,0.9936828714904036,8.0,0.9876953076446013,9.0,0.9585477334878952,33.0,0.9692965018236096,66.0,0.9797301308334327,140.0
2016-02-05,1880.05,951.9501678,-10.217023899999958,-35.40000000000009,0,2.9200000000000728,1.0,9.5,0.9935678924641984,1.0,0.9797593201484814,3.0,0.9737890706107173,7.0,0.9846579017580166,9.0,0.9800252584854479,10.0,0.9486523094971351,34.0,0.9596133458161218,67.0,0.9688976210969968,140.0
2016-02-08,1853.44,899.9125756,-52.03759220000006,-26.6099999999999,0,-35.40000000000009,0.0,2.9200000000000728,0.9593848640789465,1.0,0.9451606699827791,2.0,0.9280408783191876,6.0,0.9334027762515937,9.0,0.9309304427790072,10.0,0.897895355291583,34.0,0.9082329225947787,66.0,0.9157322097904392,139.0
2016-02-09,1852.21,878.4569822,-21.455593399999998,-1.2300000000000182,0,-26.6099999999999,0.0,-35.40000000000009,0.9652243002496219,1.0,0.9440276074894879,1.0,0.9159240838587831,5.0,0.9157555825338444,9.0,0.9134896626431503,10.0,0.8779542767973094,33.0,0.8877821180172647,65.0,0.8937930731381063,138.0
2016-02-10,1851.86,914.750574,36.29359180000006,-0.3500000000001364,1,-1.2300000000000182,0.0,-26.6099999999999,1.0189860042247076,0.0,0.992732169469616,1.0,0.9609041806458755,4.0,0.9539542892456926,8.0,0.9549775471729167,10.0,0.915353443617501,32.0,0.925521220609719,64.0,0.9305079992036821,137.0
2016-02-11,1829.08,888.6818034,-26.068770599999993,-22.779999999999973,0,-0.3500000000001364,1.0,-1.2300000000000182,0.994092243461392,1.0,0.980073218837832,2.0,0.9417191251163757,4.0,0.9303863180223246,9.0,0.9326070551491498,10.0,0.8908122294357059,32.0,0.9002396701929102,64.0,0.9039257012960934,137.0
2016-02-12,1864.78,901.9747378,13.292934399999922,35.700000000000045,1,-22.779999999999973,0.0,-0.3500000000001364,1.0001911350780053,1.0,1.0058203202129017,1.0,0.9655196003517214,4.0,0.9488139245196839,8.0,0.9501714078802429,10.0,0.9056613717546058,31.0,0.9145922110135233,64.0,0.9172952165377085,136.0
2016-02-16,1895.58,940.9232451,38.948507300000074,30.799999999999955,1,35.700000000000045,1.0,-22.779999999999973,1.0333835934272744,2.0,1.0397430573832542,2.0,1.0133340566203686,4.0,0.9924168452066343,8.0,0.991144955548739,11.0,0.945682174511204,31.0,0.9547512552218775,65.0,0.9566352492897134,137.0
2016-02-17,1926.82,965.4881453,24.56490020000001,31.24000000000001,1,30.799999999999955,1.0,35.700000000000045,1.0313626060232866,2.0,1.0467542728835004,3.0,1.0421343526170144,4.0,1.0196840027269716,8.0,1.0162567477978808,12.0,0.9709167741566952,32.0,0.9801387042538229,65.0,0.981233181751017,137.0
2016-02-18,1917.83,969.8948338,4.406688499999973,-8.990000000000009,1,31.24000000000001,1.0,30.799999999999955,1.0116045631439272,3.0,1.0391071051505072,4.0,1.0457988904211064,5.0,1.0255010260700148,8.0,1.0182343587827167,12.0,0.9760474122171116,33.0,0.9848768353812561,66.0,0.9853113797569923,138.0
2016-02-19,1917.78,958.1961787,-11.698655099999996,-0.049999999999954525,0,-8.990000000000009,1.0,31.24000000000001,0.9934369786812955,3.0,1.0115072344235878,4.0,1.0336272744831907,6.0,1.0140872371032446,8.0,1.0052360498525752,13.0,0.9650561840893739,33.0,0.9734772830755406,67.0,0.9730670748583298,139.0
2016-02-22,1945.5,980.1830783,21.986899600000015,27.720000000000027,1,-0.049999999999954525,0.0,-8.990000000000009,1.0110976968099736,2.0,1.0179097701473343,4.0,1.0541346106971716,5.0,1.0385830263106341,8.0,1.0277582722283958,12.0,0.9874988150431171,33.0,0.9961815834949808,66.0,0.9949628031836814,139.0
2016-02-23,1921.27,980.8216317,0.638553399999978,-24.230000000000018,1,27.720000000000027,1.0,-0.049999999999954525,1.0079693064256225,2.0,1.0102015521924526,4.0,1.0457221595227046,6.0,1.0404752696293103,8.0,1.028315522923987,12.0,0.9885004026434636,34.0,0.9972072298506098,66.0,0.9951706574836917,139.0
2016-02-24,1929.8,951.0462252,-29.77540650000003,8.529999999999973,0,-24.230000000000018,1.0,27.720000000000027,0.9797694954824154,2.0,0.9824569563005586,4.0,1.0061893825084272,7.0,1.01141641918135,8.0,0.9988461549293499,12.0,0.959564654578083,34.0,0.9675915579093488,66.0,0.9646353440369224,140.0
2016-02-25,1951.7,971.9628385,20.916613299999995,21.90000000000009,1,8.529999999999973,0.0,-24.230000000000018,1.004152383993702,2.0,1.0036355796780918,3.0,1.0221318587268957,7.0,1.0328009997967833,8.0,1.021567158352688,11.0,0.9814003749183628,33.0,0.9892457777153565,65.0,0.9854190296598001,140.0
2016-02-26,1948.05,987.2748079,15.311969400000066,-3.650000000000091,1,21.90000000000009,1.0,8.529999999999973,1.0177098023333595,2.0,1.0133610351367486,3.0,1.027580018534899,7.0,1.0472088146016136,9.0,1.036804574570204,11.0,0.997464929397689,34.0,1.0048382673779905,66.0,1.000426675681927,141.0
